id	ref	class	di_events	dir	read_len	aln_len	ref_start	ref_end	ref_len	score	max_score	num_match	num_snp	num_ins	num_del	num_mask	shared_7mers	med_q	mean_q
SRR29165088.43584	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4320.00	5210.00	943	76	2	8	21	586	25.00	24.13
SRR29165088.43587	_NC_002020.1	vRNA	0	R	904	890	1	890	890	3579.00	4520.00	798	81	4	11	21	449	25.00	23.74
SRR29165088.43588	_NC_007363.1	vRNA	0	F	1037	1024	1	1024	1027	4410.00	5185.00	951	63	2	10	21	642	25.00	23.62
SRR29165088.43590	_NC_007363.1	vRNA	0	F	1052	1027	1	1027	1027	4376.00	5260.00	953	69	9	5	21	611	26.00	24.31
SRR29165088.43593	A_NC_007361.1	vRNA	0	R	1474	1458	1	1458	1458	5446.00	7370.00	1273	160	20	25	21	667	23.00	21.52
SRR29165088.43596	_NC_007363.1	vRNA	0	R	1035	1023	5	1027	1027	4057.00	5175.00	922	75	11	26	27	556	21.00	20.50
SRR29165088.43603	_NC_007363.1	vRNA	0	R	1029	1023	5	1027	1027	3730.00	5145.00	895	90	23	38	21	452	16.00	16.67
SRR29165088.43606	_NC_002020.1	vRNA	0	R	903	890	1	890	890	3505.00	4515.00	796	80	6	14	21	435	25.00	23.13
SRR29165088.43609	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4314.00	5210.00	947	66	8	14	21	604	26.00	24.46
SRR29165088.43610	_NC_007363.1	vRNA	0	F	1038	1026	1	1026	1027	4057.00	5190.00	925	73	14	28	26	533	21.00	20.76
SRR29165088.43618	_NC_007363.1	vRNA	0	F	1039	1027	1	1027	1027	3909.00	5195.00	911	90	17	26	21	515	20.00	19.48
SRR29165088.43623	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	4304.00	5240.00	947	68	12	12	21	588	24.00	22.43
SRR29165088.43632	_NC_007363.1	vRNA	0	R	1025	1027	1	1027	1027	4105.00	5125.00	926	74	4	27	21	553	22.00	21.18
SRR29165088.43633	_NC_004906.1	vRNA	0	F	896	890	1	890	890	3359.00	4480.00	779	88	8	23	21	417	23.00	21.50
SRR29165088.43644	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4232.00	5195.00	937	73	9	17	20	578	24.00	21.99
SRR29165088.43645	_NC_007363.1	vRNA	0	R	1044	1027	1	1027	1027	4229.00	5220.00	938	72	12	17	22	572	23.00	21.70
SRR29165088.43652	_NC_004906.1	vRNA	0	F	919	890	1	890	890	3118.00	4595.00	762	86	18	42	53	385	21.00	19.73
SRR29165088.43661	_NC_007363.1	vRNA	0	R	1057	1024	1	1024	1027	4116.00	5285.00	932	82	17	10	26	537	22.00	20.44
SRR29165088.43666	_NC_007363.1	vRNA	0	R	1050	1027	1	1027	1027	4392.00	5250.00	951	73	5	3	21	607	25.00	23.88
SRR29165088.43672	_NC_002020.1	vRNA	0	R	900	890	1	890	890	3528.00	4500.00	798	76	7	16	19	444	24.00	22.56
SRR29165088.43674	_NC_002020.1	vRNA	0	R	902	890	1	890	890	3529.00	4510.00	793	85	3	12	21	434	25.00	23.40
SRR29165088.43678	_NC_002020.1	vRNA	0	F	908	890	1	890	890	3496.00	4540.00	795	83	9	12	21	432	25.00	23.23
SRR29165088.43686	_NC_007363.1	vRNA	0	R	1058	1027	1	1027	1027	4016.00	5290.00	927	81	24	19	26	535	21.00	19.80
SRR29165088.43689	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4361.00	5195.00	946	72	0	9	21	595	25.00	23.76
SRR29165088.43691	_NC_007363.1	vRNA	0	F	1030	1027	1	1027	1027	4129.00	5150.00	927	77	4	23	22	546	21.00	19.54
SRR29165088.43693	_NC_007363.1	vRNA	0	F	1037	1021	7	1027	1027	4343.00	5185.00	941	72	3	8	21	607	26.00	23.95
SRR29165088.43695	P_NC_007360.1	vRNA	0	F	1570	1565	1	1565	1565	5701.00	7850.00	1349	188	12	28	21	649	24.00	21.89
SRR29165088.43702	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4302.00	5220.00	942	76	5	9	21	590	23.00	21.68
SRR29165088.43707	_NC_007363.1	vRNA	0	F	1019	1027	1	1027	1027	3681.00	5095.00	886	86	26	55	21	457	19.00	19.09
SRR29165088.43708	_NC_007363.1	vRNA	0	F	1054	1027	1	1027	1027	3833.00	5270.00	913	87	33	27	21	491	17.00	17.24
SRR29165088.43711	_NC_007363.1	vRNA	0	F	1035	1027	1	1027	1027	4093.00	5175.00	926	75	13	26	21	547	22.00	20.73
SRR29165088.43718	A_NC_007362.1	vRNA	0	R	1793	1760	1	1760	1760	6065.00	8965.00	1494	220	38	46	41	779	20.00	19.34
SRR29165088.43719	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4423.00	5240.00	955	68	4	4	21	611	25.00	23.86
SRR29165088.43722	_NC_002020.1	vRNA	0	F	905	890	1	890	890	3448.00	4525.00	791	81	12	18	21	426	23.00	21.67
SRR29165088.43726	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4191.00	5230.00	937	77	11	13	21	564	20.00	19.44
SRR29165088.43728	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4451.00	5235.00	954	69	3	4	21	635	26.00	24.65
SRR29165088.43730	_NC_007363.1	vRNA	0	R	1041	1027	1	1027	1027	4144.00	5205.00	929	84	7	14	21	548	24.00	22.52
SRR29165088.43735	_NC_007363.1	vRNA	0	R	1041	1027	1	1027	1027	4243.00	5205.00	937	76	7	14	21	582	25.00	23.02
SRR29165088.43746	_NC_002020.1	vRNA	0	F	907	890	1	890	890	3471.00	4535.00	795	78	13	17	21	427	25.00	22.98
SRR29165088.43749	_NC_002020.1	vRNA	0	R	915	886	5	890	890	3290.00	4575.00	781	88	21	17	25	412	21.00	19.39
SRR29165088.43752	P_NC_007360.1	vRNA	0	R	1604	1565	1	1565	1565	5665.00	8020.00	1355	188	39	22	22	663	24.00	21.92
SRR29165088.43754	_NC_007363.1	vRNA	0	R	1042	1026	1	1026	1027	4150.00	5210.00	936	66	17	24	23	552	23.00	21.39
SRR29165088.43758	_NC_002020.1	vRNA	0	F	908	890	1	890	890	3548.00	4540.00	800	79	8	11	21	450	24.00	22.92
SRR29165088.43767	_NC_007363.1	vRNA	0	F	1029	1027	1	1027	1027	3545.00	5145.00	878	94	36	55	21	445	17.00	17.37
SRR29165088.43769	_NC_007363.1	vRNA	0	F	1073	1013	15	1027	1027	3704.00	5365.00	893	99	47	21	34	493	20.00	19.15
SRR29165088.43777	_NC_002020.1	vRNA	0	F	900	890	1	890	890	3453.00	4500.00	786	86	7	18	21	430	26.00	23.74
SRR29165088.43778	_NC_004906.1	vRNA	0	F	914	890	1	890	890	3577.00	4570.00	801	83	9	6	21	460	25.00	23.90
SRR29165088.43784	P_NC_007360.1	vRNA	0	R	1573	1565	1	1565	1565	5416.00	7865.00	1332	193	27	40	21	652	23.00	20.75
SRR29165088.43785	_NC_007363.1	vRNA	0	F	1061	1027	1	1027	1027	4077.00	5305.00	928	86	26	13	21	539	23.00	21.34
SRR29165088.43790	_NC_002020.1	vRNA	0	F	896	888	1	888	890	3309.00	4480.00	778	80	15	30	23	418	22.00	20.30
SRR29165088.43793	P_NC_007360.1	vRNA	0	R	1583	1565	1	1565	1565	5636.00	7915.00	1354	182	26	29	21	645	24.00	21.97
SRR29165088.43805	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4438.00	5235.00	954	67	4	6	22	624	25.00	24.05
SRR29165088.43807	A_NC_007359.1	vRNA	0	R	2242	2233	1	2233	2233	8245.00	11210.00	1959	208	49	66	26	1148	22.00	19.73
SRR29165088.43808	_NC_007363.1	vRNA	0	R	618	594	434	1027	1027	2250.00	3090.00	528	60	18	6	12	316	24.00	21.08
SRR29165088.43809	_NC_007363.1	vRNA	0	F	1062	1027	1	1027	1027	3924.00	5310.00	921	88	32	18	21	492	20.00	19.10
SRR29165088.43811	_NC_007363.1	vRNA	0	R	1026	1027	1	1027	1027	4137.00	5130.00	927	70	8	30	21	560	22.00	21.25
SRR29165088.43820	_NC_007363.1	vRNA	0	R	1222	1027	1	1027	1027	4089.00	6110.00	934	74	23	19	191	566	25.00	22.53
SRR29165088.43822	_NC_007363.1	vRNA	0	R	1034	1027	1	1027	1027	4246.00	5170.00	941	71	7	15	15	587	23.00	22.05
SRR29165088.43823	_NC_007363.1	vRNA	0	F	1050	1027	1	1027	1027	4419.00	5250.00	954	70	5	3	21	617	26.00	24.98
SRR29165088.43824	_NC_002020.1	vRNA	0	R	897	890	1	890	890	3335.00	4485.00	780	89	8	21	20	412	22.00	20.61
SRR29165088.43825	_NC_007363.1	vRNA	0	F	1055	1027	1	1027	1027	4060.00	5275.00	929	83	22	15	21	531	24.00	21.45
SRR29165088.43836	_NC_002020.1	vRNA	0	F	909	884	7	890	890	3357.00	4545.00	781	90	13	13	25	394	20.00	19.17
SRR29165088.43841	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4063.00	5230.00	929	77	19	21	21	553	24.00	21.71
SRR29165088.43845	_NC_002020.1	vRNA	0	R	893	889	2	890	890	3304.00	4465.00	776	86	7	27	24	383	21.00	20.89
SRR29165088.43846	_NC_002020.1	vRNA	0	R	922	889	1	889	890	3298.00	4610.00	785	88	25	16	24	394	19.00	19.38
SRR29165088.43850	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	3974.00	5195.00	914	87	15	26	23	514	23.00	21.97
SRR29165088.43854	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	3998.00	5210.00	918	84	15	25	25	537	21.00	19.68
SRR29165088.43860	_NC_002020.1	vRNA	0	F	909	890	1	890	890	3494.00	4545.00	796	82	11	12	20	446	25.00	23.18
SRR29165088.43865	_NC_007363.1	vRNA	0	R	1040	1027	1	1027	1027	3853.00	5200.00	909	87	25	31	19	491	21.00	19.14
SRR29165088.43870	_NC_007363.1	vRNA	0	F	1052	1027	1	1027	1027	4050.00	5260.00	923	91	17	13	21	534	22.00	21.05
SRR29165088.43871	A_NC_007362.1	vRNA	0	R	1791	1760	1	1760	1760	6339.00	8955.00	1519	203	28	38	41	811	24.00	21.93
SRR29165088.43873	_NC_007363.1	vRNA	0	R	605	591	437	1027	1027	2351.00	3025.00	534	48	10	9	13	326	25.00	22.66
SRR29165088.43878	A_NC_007362.1	vRNA	0	F	1798	1760	1	1760	1760	6809.00	8990.00	1556	188	14	16	40	884	26.00	23.89
SRR29165088.43888	_NC_002020.1	vRNA	0	R	905	890	1	890	890	3560.00	4525.00	800	79	5	11	21	445	24.00	22.81
SRR29165088.43889	_NC_007363.1	vRNA	0	R	1058	1027	1	1027	1027	4334.00	5290.00	951	71	15	5	21	592	22.00	21.41
SRR29165088.43893	_NC_004906.1	vRNA	0	F	916	890	1	890	890	3265.00	4580.00	778	96	18	16	24	395	22.00	20.76
SRR29165088.43897	A_NC_007359.1	vRNA	0	F	2215	2233	1	2233	2233	8454.00	11075.00	1974	194	26	65	21	1174	18.00	18.35
SRR29165088.43904	_NC_002020.1	vRNA	0	F	896	890	1	890	890	3319.00	4480.00	775	94	6	21	21	413	22.00	20.51
SRR29165088.43914	_NC_007363.1	vRNA	0	R	1038	1027	1	1027	1027	4114.00	5190.00	930	72	16	25	20	544	23.00	21.09
SRR29165088.43924	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4398.00	5225.00	952	67	5	8	21	617	26.00	24.46
SRR29165088.43932	_NC_002020.1	vRNA	0	F	909	890	1	890	890	3554.00	4545.00	798	86	5	6	20	443	24.00	23.40
SRR29165088.43935	P_NC_007360.1	vRNA	0	R	1584	1565	1	1565	1565	6093.00	7920.00	1380	179	4	6	21	727	26.00	25.33
SRR29165088.43938	_NC_007363.1	vRNA	0	R	1049	1027	1	1027	1027	4431.00	5245.00	955	68	5	4	21	624	25.00	24.01
SRR29165088.43941	_NC_007363.1	vRNA	0	R	1052	1027	1	1027	1027	4176.00	5260.00	937	77	17	13	21	586	25.00	23.50
SRR29165088.43942	_NC_007363.1	vRNA	0	F	1027	1023	1	1023	1027	4132.00	5135.00	926	72	5	25	24	558	22.00	20.91
SRR29165088.43943	_NC_007363.1	vRNA	0	R	1067	1027	1	1027	1027	3864.00	5335.00	918	81	32	28	36	504	15.00	16.58
SRR29165088.43950	_NC_007363.1	vRNA	0	R	1028	1027	1	1027	1027	4084.00	5140.00	921	79	7	27	21	552	23.00	22.04
SRR29165088.43951	P_NC_007360.1	vRNA	0	F	1565	1565	1	1565	1565	5834.00	7825.00	1362	175	14	28	14	677	24.00	22.73
SRR29165088.43955	_NC_007363.1	vRNA	0	R	1034	1027	1	1027	1027	4126.00	5170.00	929	74	10	24	21	578	23.00	20.70
SRR29165088.43962	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4254.00	5230.00	940	74	11	13	21	583	24.00	22.34
SRR29165088.43963	_NC_007363.1	vRNA	0	R	1050	1027	1	1027	1027	4464.00	5250.00	959	65	5	3	21	632	26.00	25.63
SRR29165088.43965	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4418.00	5215.00	954	65	3	8	21	620	26.00	25.41
SRR29165088.43966	_NC_002020.1	vRNA	0	R	903	890	1	890	890	3404.00	4515.00	785	92	5	13	21	404	23.00	21.62
SRR29165088.43968	_NC_002020.1	vRNA	0	R	918	890	1	890	890	3562.00	4590.00	801	84	12	5	21	443	25.00	23.65
SRR29165088.43971	A_NC_007362.1	vRNA	0	F	1799	1760	1	1760	1760	6717.00	8995.00	1547	193	19	20	40	842	25.00	23.35
SRR29165088.43972	_NC_007363.1	vRNA	0	R	1057	1027	1	1027	1027	4163.00	5285.00	935	74	27	18	21	581	20.00	20.05
SRR29165088.43976	P_NC_007360.1	vRNA	0	R	1590	1565	1	1565	1565	5873.00	7950.00	1370	179	20	16	21	709	25.00	23.74
SRR29165088.43981	_NC_007363.1	vRNA	0	F	1047	1027	1	1027	1027	4185.00	5235.00	935	81	11	11	20	548	22.00	20.71
SRR29165088.43983	A_NC_007362.1	vRNA	0	R	1794	1760	1	1760	1760	6572.00	8970.00	1542	192	20	26	40	828	26.00	23.68
SRR29165088.43991	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4274.00	5210.00	942	73	6	12	21	590	25.00	23.14
SRR29165088.44001	B2_NC_026438.1	vRNA	0	F	2350	2280	1	2280	2280	8452.00	11750.00	1979	275	20	26	76	974	24.00	22.14
SRR29165088.44013	_NC_007363.1	vRNA	0	R	1044	1027	1	1027	1027	3946.00	5220.00	915	92	16	20	21	543	22.00	20.08
SRR29165088.44014	_NC_007363.1	vRNA	0	F	1048	1027	1	1027	1027	4193.00	5240.00	939	72	18	16	19	558	23.00	21.13
SRR29165088.44017	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	3814.00	5235.00	902	102	22	23	21	466	20.00	18.87
SRR29165088.44018	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4284.00	5215.00	944	70	8	13	21	586	24.00	22.86
SRR29165088.44020	_NC_007363.1	vRNA	0	R	1051	1027	1	1027	1027	4235.00	5255.00	939	82	9	6	21	564	23.00	22.51
SRR29165088.44024	_NC_007363.1	vRNA	0	R	1029	1027	1	1027	1027	4106.00	5145.00	926	76	6	25	21	565	21.00	19.73
SRR29165088.44027	_NC_002020.1	vRNA	0	R	906	890	1	890	890	3458.00	4530.00	790	87	5	13	24	422	25.00	23.66
SRR29165088.44031	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4296.00	5220.00	945	71	8	11	20	596	23.00	21.24
SRR29165088.44038	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	3957.00	5230.00	917	88	20	22	21	539	22.00	19.75
SRR29165088.44039	_NC_002020.1	vRNA	0	F	918	890	1	890	890	3535.00	4590.00	799	86	12	5	21	425	25.00	23.02
SRR29165088.44044	P_NC_007360.1	vRNA	0	R	1583	1565	1	1565	1565	5899.00	7915.00	1366	187	9	12	21	684	24.00	22.25
SRR29165088.44052	A_NC_007362.1	vRNA	0	F	1785	1760	1	1760	1760	6682.00	8925.00	1544	189	12	27	40	856	26.00	24.45
SRR29165088.44062	_NC_007363.1	vRNA	0	R	1070	1027	1	1027	1027	3735.00	5350.00	903	97	41	27	29	466	16.00	16.75
SRR29165088.44064	_NC_007363.1	vRNA	0	F	1039	1021	7	1027	1027	4322.00	5195.00	943	66	9	12	21	603	26.00	23.90
SRR29165088.44067	_NC_002020.1	vRNA	0	F	910	890	1	890	890	3456.00	4550.00	794	85	10	11	21	406	24.00	22.35
SRR29165088.44071	_NC_004906.1	vRNA	0	F	901	890	1	890	890	3348.00	4505.00	783	87	10	20	21	416	19.00	19.13
SRR29165088.44079	_NC_007363.1	vRNA	0	R	1010	1027	1	1027	1027	3634.00	5050.00	878	95	16	54	21	413	15.00	16.85
SRR29165088.44091	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4136.00	5195.00	932	76	12	19	19	540	23.00	21.31
SRR29165088.44092	_NC_007363.1	vRNA	0	F	1055	1027	1	1027	1027	4103.00	5275.00	932	81	21	14	21	560	23.00	20.76
SRR29165088.44093	_NC_002020.1	vRNA	0	F	909	890	1	890	890	3448.00	4545.00	789	90	9	11	21	412	25.00	22.48
SRR29165088.44099	P_NC_007360.1	vRNA	0	R	1568	1564	1	1564	1565	5670.00	7840.00	1347	189	11	28	21	653	21.00	20.39
SRR29165088.44100	B2_NC_026438.1	vRNA	0	R	2358	2280	1	2280	2280	8380.00	11790.00	1971	286	20	23	81	961	24.00	22.52
SRR29165088.44101	_NC_007363.1	vRNA	0	F	1054	1027	1	1027	1027	4322.00	5270.00	946	75	12	6	21	603	25.00	23.62
SRR29165088.44103	_NC_004906.1	vRNA	0	R	907	890	1	890	890	3381.00	4535.00	786	83	16	21	22	433	23.00	21.22
SRR29165088.44104	_NC_007363.1	vRNA	0	F	1057	1027	1	1027	1027	3678.00	5285.00	893	93	50	41	21	472	18.00	18.18
SRR29165088.44105	_NC_002020.1	vRNA	0	R	916	890	1	890	890	3404.00	4580.00	792	83	20	15	21	412	23.00	22.04
SRR29165088.44113	_NC_007363.1	vRNA	0	R	1053	1027	1	1027	1027	4160.00	5265.00	937	75	21	15	20	577	24.00	21.73
SRR29165088.44114	P_NC_007360.1	vRNA	0	R	1544	1565	1	1565	1565	5169.00	7720.00	1303	180	40	82	21	655	21.00	19.52
SRR29165088.44115	A_NC_007359.1	vRNA	0	R	1030	1131	1103	2233	2233	2629.00	5150.00	817	161	38	153	14	435	15.00	16.26
SRR29165088.44118	_NC_002020.1	vRNA	0	R	905	890	1	890	890	3531.00	4525.00	796	84	4	10	21	441	25.00	23.31
SRR29165088.44121	_NC_007363.1	vRNA	0	R	1040	1027	1	1027	1027	4344.00	5200.00	946	71	2	10	21	594	25.00	23.50
SRR29165088.44122	_NC_007363.1	vRNA	0	F	1047	1027	1	1027	1027	3795.00	5235.00	906	85	35	36	21	505	21.00	19.36
SRR29165088.44123	_NC_007363.1	vRNA	0	R	1027	1026	2	1027	1027	3900.00	5135.00	907	79	18	40	23	534	23.00	21.00
SRR29165088.44130	_NC_007363.1	vRNA	0	F	1047	1026	2	1027	1027	4298.00	5235.00	945	74	7	7	21	578	22.00	21.55
SRR29165088.44139	_NC_007363.1	vRNA	0	F	1045	1022	2	1023	1027	4172.00	5225.00	930	75	17	17	23	567	23.00	21.81
SRR29165088.44140	_NC_007363.1	vRNA	0	R	1037	1027	1	1027	1027	4333.00	5185.00	945	70	1	12	21	612	25.00	24.15
SRR29165088.44142	A_NC_007362.1	diRNA	1	R	1770	1760	1	1760	1760	6551.00	8850.00	1526	190	14	44	40	836	25.00	23.34
SRR29165088.44148	_NC_002020.1	vRNA	0	F	905	890	1	890	890	3587.00	4525.00	801	78	5	11	21	466	25.00	23.71
SRR29165088.44152	_NC_002020.1	vRNA	0	R	916	890	1	890	890	3480.00	4580.00	797	81	16	12	22	443	24.00	22.42
SRR29165088.44153	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4323.00	5210.00	946	67	8	14	21	594	26.00	24.24
SRR29165088.44155	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4287.00	5225.00	944	72	8	11	21	599	25.00	24.10
SRR29165088.44156	_NC_007363.1	vRNA	0	R	1050	1027	1	1027	1027	4342.00	5250.00	950	72	7	5	21	593	24.00	22.42
SRR29165088.44157	P_NC_007360.1	vRNA	0	R	1590	1565	1	1565	1565	6063.00	7950.00	1381	180	10	4	19	711	26.00	25.04
SRR29165088.44158	A_NC_007359.1	vRNA	0	F	2250	2228	6	2233	2233	9068.00	11250.00	2022	181	23	25	24	1267	23.00	21.75
SRR29165088.44160	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	3999.00	5230.00	921	81	23	25	21	530	25.00	22.46
SRR29165088.44162	_NC_007363.1	vRNA	0	R	590	590	437	1026	1027	2142.00	2950.00	512	53	10	25	15	272	18.00	17.66
SRR29165088.44168	_NC_007363.1	vRNA	0	R	1044	1027	1	1027	1027	4337.00	5220.00	945	74	3	8	22	587	22.00	20.94
SRR29165088.44169	_NC_007363.1	vRNA	0	R	1034	1027	1	1027	1027	4156.00	5170.00	928	78	7	21	21	566	23.00	21.58
SRR29165088.44173	_NC_002020.1	vRNA	0	F	918	890	1	890	890	3528.00	4590.00	794	94	10	2	20	446	25.00	23.50
SRR29165088.44182	_NC_002020.1	vRNA	0	F	913	890	1	890	890	3367.00	4565.00	784	88	21	18	20	416	24.00	21.65
SRR29165088.44194	_NC_007363.1	vRNA	0	R	1050	1027	1	1027	1027	4469.00	5250.00	957	69	3	1	21	629	26.00	24.88
SRR29165088.44198	_NC_007363.1	vRNA	0	R	1028	1027	1	1027	1027	4064.00	5140.00	922	79	6	26	21	529	22.00	20.77
SRR29165088.44199	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	3991.00	5195.00	917	87	16	23	19	522	23.00	21.13
SRR29165088.44213	_NC_002020.1	vRNA	0	R	892	890	1	890	890	3376.00	4460.00	780	85	6	25	21	412	23.00	22.13
SRR29165088.44220	_NC_002020.1	vRNA	0	R	906	890	1	890	890	3571.00	4530.00	799	83	3	8	21	442	24.00	23.17
SRR29165088.44224	_NC_002020.1	vRNA	0	R	888	886	5	890	890	3290.00	4440.00	775	83	9	28	21	405	20.00	19.19
SRR29165088.44228	_NC_007363.1	vRNA	0	F	1056	1027	1	1027	1027	4190.00	5280.00	943	71	21	13	21	571	22.00	21.06
SRR29165088.44238	_NC_004906.1	vRNA	0	F	902	890	1	890	890	3379.00	4510.00	787	84	12	19	19	427	23.00	22.02
SRR29165088.44242	_NC_007363.1	vRNA	0	F	1057	1027	1	1027	1027	3902.00	5285.00	921	79	36	27	21	496	17.00	17.78
SRR29165088.44243	_NC_007363.1	vRNA	0	F	1035	1027	1	1027	1027	4067.00	5175.00	924	81	9	22	21	531	22.00	21.15
SRR29165088.44248	_NC_007363.1	vRNA	0	R	1023	1027	1	1027	1027	3849.00	5115.00	904	81	17	42	21	494	20.00	19.38
SRR29165088.44264	B2_NC_026438.1	vRNA	0	R	2351	2280	1	2280	2280	8574.00	11755.00	1981	278	9	21	83	996	26.00	24.39
SRR29165088.44269	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4092.00	5210.00	926	81	14	20	21	544	22.00	20.86
SRR29165088.44270	_NC_002020.1	vRNA	0	F	907	886	1	886	890	3311.00	4535.00	785	81	18	20	23	404	18.00	18.61
SRR29165088.44271	_NC_007363.1	vRNA	0	R	1049	1027	1	1027	1027	4336.00	5245.00	946	75	7	6	21	622	26.00	24.49
SRR29165088.44277	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4375.00	5230.00	951	70	4	6	21	601	26.00	24.60
SRR29165088.44283	_NC_002020.1	vRNA	0	F	915	890	1	890	890	3534.00	4575.00	797	90	7	3	21	444	24.00	21.99
SRR29165088.44285	_NC_002020.1	vRNA	0	F	921	890	1	890	890	3162.00	4605.00	778	85	37	27	21	372	17.50	18.08
SRR29165088.44287	_NC_007363.1	vRNA	0	F	1035	1027	1	1027	1027	3944.00	5175.00	913	89	15	25	18	495	21.00	19.50
SRR29165088.44295	_NC_002020.1	vRNA	0	F	911	887	1	887	890	3471.00	4555.00	796	81	13	10	21	435	24.00	23.12
SRR29165088.44302	_NC_007363.1	vRNA	0	F	1026	1027	1	1027	1027	4314.00	5130.00	938	65	2	24	21	604	24.00	23.30
SRR29165088.44309	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4324.00	5210.00	946	71	4	10	21	604	25.00	23.39
SRR29165088.44310	_NC_002020.1	vRNA	0	F	913	890	1	890	890	3299.00	4565.00	782	96	17	12	18	373	18.00	18.11
SRR29165088.44319	_NC_007363.1	vRNA	0	F	1037	1027	1	1027	1027	3839.00	5185.00	909	83	24	35	21	507	18.00	18.30
SRR29165088.44323	_NC_002020.1	vRNA	0	F	925	884	7	890	890	3122.00	4625.00	778	81	41	25	25	378	16.00	16.47
SRR29165088.44331	_NC_002020.1	vRNA	0	R	890	890	1	890	890	2987.00	4450.00	749	99	23	42	19	373	17.00	17.49
SRR29165088.44334	A_NC_007361.1	vRNA	0	R	1478	1458	1	1458	1458	5753.00	7390.00	1298	150	10	10	20	735	26.00	24.97
SRR29165088.44336	_NC_002020.1	vRNA	0	F	905	886	5	890	890	3060.00	4525.00	761	92	29	33	23	375	18.00	18.15
SRR29165088.44337	P_NC_007360.1	vRNA	0	F	1576	1565	1	1565	1565	5728.00	7880.00	1353	181	21	31	21	645	23.00	21.76
SRR29165088.44340	_NC_007363.1	vRNA	0	F	1034	1027	1	1027	1027	4120.00	5170.00	926	80	7	21	21	542	22.00	20.79
SRR29165088.44341	_NC_007363.1	vRNA	0	F	1044	1026	2	1027	1027	4238.00	5220.00	938	77	7	11	22	587	24.00	22.98
SRR29165088.44346	_NC_007363.1	vRNA	0	R	1054	1027	1	1027	1027	4394.00	5270.00	952	71	6	4	25	615	24.00	22.79
SRR29165088.44350	_NC_007363.1	vRNA	0	F	1037	1027	1	1027	1027	4211.00	5185.00	936	72	9	19	20	569	22.00	20.54
SRR29165088.44354	_NC_002020.1	vRNA	0	R	889	890	1	890	890	3485.00	4445.00	791	75	2	24	21	440	24.00	22.50
SRR29165088.44356	_NC_007375.1	vRNA	0	F	949	965	1377	2341	2341	2878.00	4745.00	777	123	36	65	13	397	14.00	15.31
SRR29165088.44357	A_NC_007359.1	vRNA	0	R	2270	2233	1	2233	2233	8538.00	11350.00	1991	208	47	34	24	1204	21.00	19.94
SRR29165088.44359	_NC_007363.1	vRNA	0	R	1049	1027	1	1027	1027	4251.00	5245.00	942	72	14	13	21	584	25.00	23.04
SRR29165088.44362	_NC_007363.1	vRNA	0	F	1025	1027	1	1027	1027	4222.00	5125.00	931	69	4	27	21	590	24.50	23.28
SRR29165088.44366	_NC_007363.1	vRNA	0	F	1043	1027	1	1027	1027	4343.00	5215.00	948	68	6	11	21	621	23.00	22.64
SRR29165088.44367	A_NC_007359.1	vRNA	0	F	2201	2233	1	2233	2233	8640.00	11005.00	1971	192	17	70	21	1246	23.50	22.15
SRR29165088.44370	_NC_004906.1	vRNA	0	R	907	890	1	890	890	3110.00	4535.00	768	92	26	30	21	374	17.00	17.70
SRR29165088.44373	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4048.00	5195.00	923	85	10	19	21	532	19.00	19.02
SRR29165088.44378	_NC_007363.1	vRNA	0	R	1037	1024	1	1024	1027	4068.00	5185.00	924	81	11	19	21	538	24.00	22.57
SRR29165088.44387	_NC_007363.1	vRNA	0	R	608	594	434	1027	1027	2293.00	3040.00	535	45	17	14	11	320	22.00	20.73
